file,utt_id,truth,prediction,wer,variant
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk018\6147-34606-0030.wav,6147-34606-0030,IT WAS HE WHO INVENTED THE ATHLETE'S ADMIRABLE RULES, It was he who had vetted the athlete's admirable rules.,0.3333333333333333,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk018\6147-34606-0031.wav,6147-34606-0031,AFTER WHICH HE UNDRESSED HIS MAN RUBBED HIM AND PUT HIM TO BED IN THE STREET HE NEVER ALLOWED HIM TO LEAVE HIS SIGHT KEEPING HIM OUT OF EVERY DANGER RUNAWAY HORSES THE WHEELS OF CARRIAGES DRUNKEN SOLDIERS PRETTY GIRLS HE WATCHED OVER HIS VIRTUE," After which he addressed his man, rubbed him, and put him to bed. In the street, he'd never allowed him to leave his sight, keeping him out of every danger, run away horses, the wheels of carriages, drunken soldiers, pretty girls. He watched over his virtue.",0.3333333333333333,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk018\6147-34606-0032.wav,6147-34606-0032,THIS MATERNAL SOLICITUDE CONTINUALLY BROUGHT SOME NEW PERFECTION INTO THE PUPIL'S EDUCATION HE TAUGHT HIM THE BLOW WITH THE FIST WHICH BREAKS THE TEETH AND THE TWIST OF THE THUMB WHICH GOUGES OUT THE EYE WHAT COULD BE MORE TOUCHING THUS HE WAS PREPARING HIMSELF FOR PUBLIC LIFE TO WHICH HE WAS TO BE CALLED LATER ON," This maternal solicitude continually brought some new perfection into the Pueblo's education. He taught him the blow with the fist which breaks the teeth and the twist of the thumb which gouges out the eye, what could be more touching? Thus he was preparing himself for public life to which he was to be called later on.",0.08771929824561403,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk018\6147-34606-0033.wav,6147-34606-0033,IT IS NO EASY MATTER TO BECOME AN ACCOMPLISHED GENTLEMAN LORD DAVID DIRRY MOIR WAS PASSIONATELY FOND OF OPEN AIR EXHIBITIONS OF SHOWS OF CIRCUSES WITH WILD BEASTS OF THE CARAVANS OF MOUNTEBANKS OF CLOWNS TUMBLERS MERRYMEN OPEN AIR FARCES AND THE WONDERS OF A FAIR," It was no easy matter to become an accomplished gentleman. Lower David Deerey Moore was passionately fond of open air exhibitions, of shows of circuses with wild beasts, and the caravans of Mount Bax, of clowns, tumblers, Mary-Mid, open air forces, and the wonders of affair.",0.34782608695652173,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk018\6147-34606-0034.wav,6147-34606-0034,THE TRUE NOBLE IS HE WHO SMACKS OF THE PEOPLE THEREFORE IT WAS THAT LORD DAVID FREQUENTED THE TAVERNS AND LOW HAUNTS OF LONDON AND THE CINQUE PORTS IN ORDER TO BE ABLE AT NEED AND WITHOUT COMPROMISING HIS RANK IN THE WHITE SQUADRON TO BE CHEEK BY JOWL WITH A TOPMAN OR A CALKER," The true noble is he who smacks of the people. Therefore it was that Lord David Freakwood did the taverns and the low haunts of London and the sink ports. In order to be able at need and without compromising his rank in the White Squadron, to be cheekby jowl with a top lid or a caulkner.",0.21818181818181817,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0000.wav,5104-33407-0000,NOW ERIC HAD LIVED IN GREENLAND FOR FIFTEEN YEARS HIS SONS THORSTEIN AND LEIF HAD GROWN UP TO BE BIG STRONG MEN ONE SPRING LEIF SAID TO HIS FATHER I HAVE NEVER SEEN NORWAY OUR MOTHER LAND," Now, Eric had lived in Greenland for 15 years. His son's Thorstein and leaf had grown up to be big, strong men. One spring leaf said to his father. I have never seen Norway, our motherland.",0.32432432432432434,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0001.wav,5104-33407-0001,I LONG TO GO THERE AND MEET THE GREAT MEN AND SEE THE PLACES THAT SKALDS SING ABOUT ERIC ANSWERED IT IS RIGHT THAT YOU SHOULD GO NO MAN HAS REALLY LIVED UNTIL HE HAS SEEN NORWAY, I long to go there and meet the great men and see the places that scalves a thing about. Eric answered. It is right that you should go. No man has really lived until he has seen Norway.,0.1891891891891892,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0002.wav,5104-33407-0002,SO HE HELPED LEIF FIT OUT A BOAT AND SENT HIM OFF LEIF SAILED FOR MONTHS HE PASSED ICELAND AND THE FAROES AND THE SHETLANDS HE STOPPED AT ALL OF THESE PLACES AND FEASTED HIS MIND ON THE NEW THINGS, So he helped leave fit out a boat and sent him off. Leaf sailed for months. He passed Iceland and the Ferras and the Shetland. He stopped at all of these places and feasted his mind on the new things.,0.175,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0003.wav,5104-33407-0003,AND EVERYWHERE MEN RECEIVED HIM GLADLY FOR HE WAS HANDSOME AND WISE BUT AT LAST HE CAME NEAR NORWAY THEN HE STOOD UP BEFORE THE PILOT'S SEAT AND SANG LOUDLY," And everywhere men received him gladly, for he was handsome and wise. But it last he came near Norway, then he stood up before the pilot seat and sang loudly.",0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0004.wav,5104-33407-0004,IN THE SKY ABOVE I SEE FAIR ASGARD'S SHINING ROOFS THE FLYING HAIR OF THOR THE WINGS OF ODIN'S BIRDS THE ROAD THAT HEROES TREAD I AM HERE IN THE LAND OF THE GODS THE LAND OF MIGHTY MEN," In the sky above I see, fair asguards shining roofs, the flying hair of Thor, the wings of Odin's birds, the road that heroes tread. I am here in the land of the gods, the land of mighty men.",0.20512820512820512,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0005.wav,5104-33407-0005,FOR A WHILE HE WALKED THE LAND AS THOUGH HE WERE IN A DREAM HE LOOKED AT THIS AND THAT AND EVERYTHING," For a while, he walked the land as though he were in a dream. He looked at this and that and everything.",0.13636363636363635,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0006.wav,5104-33407-0006,I WILL GO TO THE KING HE SAID HE HAD NEVER SEEN A KING THERE WERE NO KINGS IN ICELAND OR IN GREENLAND SO HE WENT TO THE CITY WHERE THE KING HAD HIS FINE HOUSE THE KING'S NAME WAS OLAF," I will go to the king,"" he said. He had never seen a king. There were no kings in Iceland or in Greenland. So he went to the city where the king had his fine house. The king's name was Olaf.",0.14634146341463414,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0007.wav,5104-33407-0007,HE WAS A GREAT GRANDSON OF HARALD HAIRFAIR FOR HARALD HAD BEEN DEAD A HUNDRED YEARS NOW THE KING WAS GOING TO HOLD A FEAST AT NIGHT AND LEIF PUT ON HIS MOST BEAUTIFUL CLOTHES TO GO TO IT, He was a great grandson of Harold Herrfair. For Harold had been dead a hundred years. Now the king was going to hold a feast at night and leaf put on his most beautiful clothes to go to it.,0.15384615384615385,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0008.wav,5104-33407-0008,HE PUT ON LONG TIGHTS OF BLUE WOOL AND A SHORT JACKET OF BLUE VELVET HE BELTED HIS JACKET WITH A GOLD GIRDLE HE HAD SHOES OF SCARLET WITH GOLDEN CLASPS HE THREW AROUND HIMSELF A CAPE OF SCARLET VELVET, He put on long tites of blue wool and a short jacket of blue velvet. He belted his jacket with a gold girdle. He had shoes of scarlet with golden clasps. He threw around himself a cape of scarlet velvet.,0.125,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0009.wav,5104-33407-0009,LINED WITH SEAL FUR HIS LONG SWORD STUCK OUT FROM UNDER HIS CLOAK ON HIS HEAD HE PUT A KNITTED CAP OF BRIGHT COLORS THEN HE WALKED TO THE KING'S FEAST HALL AND WENT THROUGH THE DOOR, lined with seal fur. His long swords stuck out from under his cloak. On his head he put a knitted cap of bright colors. Then he walked to the king's feast hall and went through the door.,0.13513513513513514,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0010.wav,5104-33407-0010,IT WAS A GREAT HALL AND IT WAS FULL OF RICHLY DRESSED MEN THE FIRES SHONE ON SO MANY GOLDEN HEAD BANDS AND BRACELETS AND SO MANY GLITTERING SWORDS AND SPEARS ON THE WALL AND THERE WAS SO MUCH NOISE OF TALKING AND LAUGHING," It was a great hall, and it was full of richly dressed men. The fire's shown on so many golden headbands and bracelets, and so many glittering swords and spears on the wall. And there was so much noise of talking and laughing.",0.20454545454545456,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0011.wav,5104-33407-0011,THAT AT FIRST LEIF DID NOT KNOW WHAT TO DO BUT AT LAST HE WENT AND SAT ON THE VERY END SEAT OF THE BENCH NEAR HIM AS THE FEAST WENT ON KING OLAF SAT IN HIS HIGH SEAT AND LOOKED ABOUT THE HALL AND NOTICED THIS ONE AND THAT ONE AND SPOKE ACROSS THE FIRE TO MANY," that at first, Leaf did not know what to do. But at last he went and sat on the very end seat of the bench near him. As the feast went on, King Olaf sat in his high seat and looked about the hall and noticed this one and that one and spoke across the fire to many.",0.10344827586206896,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0012.wav,5104-33407-0012,HE WAS KEEN EYED AND SOON SAW LEIF IN HIS FAR SEAT YONDER IS SOME MAN OF MARK HE SAID TO HIMSELF HE IS SURELY WORTH KNOWING HIS FACE IS NOT THE FACE OF A FOOL," He was keen-eyed and soon saw leaf in his far seat. The under is some man of mark, he said to himself. He is surely worth knowing. His face is not the face of a fool.",0.2777777777777778,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0013.wav,5104-33407-0013,HE CARRIES HIS HEAD LIKE A LORD OF MEN HE SENT A THRALL AND ASKED LEIF TO COME TO HIM SO LEIF WALKED DOWN THE LONG HALL AND STOOD BEFORE THE KING I AM GLAD TO HAVE YOU FOR A GUEST THE KING SAID," He carries his head like a lord of men. He sent a thrall and asked Leaf to come to him, so Leaf walked down the long haul and stood before the king. I am glad to have you for a guest the king said.",0.1590909090909091,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0014.wav,5104-33407-0014,WHAT ARE YOUR NAME AND COUNTRY I AM LEIF ERICSSON AND I HAVE COME ALL THE WAY FROM GREENLAND TO SEE YOU AND OLD NORWAY FROM GREENLAND SAID THE KING IT IS NOT OFTEN THAT I SEE A GREENLANDER," What are your name and country? I am Leaf Ericsson and I have come all the way from Greenland to see you and old Norway. From Greenland, said the king. It is not often that I see a Greenlander.",0.15384615384615385,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0015.wav,5104-33407-0015,MANY COME TO NORWAY TO TRADE BUT THEY SELDOM COME TO THE KING'S HALL I SHALL BE GLAD TO HEAR ABOUT YOUR LAND COME UP AND SPEAK WITH ME SO LEIF WENT UP THE STEPS OF THE HIGH SEAT AND SAT DOWN BY THE KING AND TALKED WITH HIM," Many come to Norway to trade, but they seldom come to the King's Hall. I shall be glad to hear about your land. Come up, and speak with me. So leave one up the steps of the high seat and sat down by the King and talked with him.",0.16326530612244897,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0016.wav,5104-33407-0016,WHEN THE FEAST WAS OVER THE KING SAID YOU SHALL LIVE AT MY COURT THIS WINTER LEIF ERICSSON YOU ARE A WELCOME GUEST SO LEIF STAYED THERE THAT WINTER WHEN HE STARTED BACK IN THE SPRING," When the feast was over, the king said, He shall live at my court this winter, Leaf Ericsson. You are a welcome guest. So Leaf stayed there that winter. When he started back in the spring.",0.2777777777777778,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0017.wav,5104-33407-0017,THE KING GAVE HIM TWO THRALLS AS A PARTING GIFT LET THIS GIFT SHOW MY LOVE LEIF ERICSSON HE SAID FOR YOUR SAKE I SHALL NOT FORGET GREENLAND LEIF SAILED BACK AGAIN AND HAD GOOD LUCK UNTIL HE WAS PAST ICELAND," The King gave him two thralls as a parting gift. Let this gift show my love, Leaf Ericsson, he said. For your sake, I shall not forget Greenland. Leaf sailed back again and had good luck until he was past Iceland.",0.21951219512195122,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0018.wav,5104-33407-0018,THEN GREAT WINDS CAME OUT OF THE NORTH AND TOSSED HIS SHIP ABOUT SO THAT THE MEN COULD DO NOTHING THEY WERE BLOWN SOUTH FOR DAYS AND DAYS THEY DID NOT KNOW WHERE THEY WERE THEN THEY SAW LAND AND LEIF SAID, Then great winds came out of the north and tossed his ship about so that the men could do nothing. They were blown south for days and days. They did not know where they were. Then they saw land and leaf said...,0.11904761904761904,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0019.wav,5104-33407-0019,SURELY LUCK HAS BROUGHT US ALSO TO A NEW COUNTRY, Surely luck has brought us also to a new country.,0.1,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0020.wav,5104-33407-0020,SO HE STEERED FOR IT AS THEY CAME NEAR THE MEN SAID SEE THE GREAT TREES AND THE SOFT GREEN SHORE SURELY THIS IS A BETTER COUNTRY THAN GREENLAND OR THAN ICELAND EITHER," So he steered for it. As they came near, the men said, see the great trees in the soft green shore? Surely this is a better country than Greenland, or than Iceland either.",0.21212121212121213,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0021.wav,5104-33407-0021,WHEN THEY LANDED THEY THREW THEMSELVES UPON THE GROUND I NEVER LAY ON A BED SO SOFT AS THIS GRASS ONE SAID TALLER TREES DO NOT GROW IN NORWAY SAID ANOTHER," When they landed, they threw themselves upon the ground. I never lay on a bed so soft as this grass, one said. Taller tree is do not grow in Norway. Said another.",0.25806451612903225,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0022.wav,5104-33407-0022,THERE IS NO STONE HERE AS IN NORWAY BUT ONLY GOOD BLACK DIRT LEIF SAID I NEVER SAW SO FERTILE A LAND BEFORE THE MEN WERE HUNGRY AND SET ABOUT BUILDING A FIRE THERE IS NO LACK OF FUEL HERE," There is no stone here as in Norway, but only good black dirt. Leaf said, I never saw so fertile a land before. The men were hungry and said about building a fire. There is no lack of fuel here.",0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0023.wav,5104-33407-0023,THEY SAID THEY STAYED MANY DAYS IN THIS COUNTRY AND WALKED ABOUT TO SEE WHAT WAS THERE A GERMAN NAMED TYRKER WAS WITH LEIF HE WAS A LITTLE MAN WITH A HIGH FOREHEAD AND A SHORT NOSE HIS EYES WERE BIG AND ROLLING, They said. They stayed many days in this country and walked about to see what was there. A German named Turkey was with Leef. He was a little man with a high forehead in a short nose. His eyes were big and rolling.,0.16279069767441862,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0024.wav,5104-33407-0024,HE HAD LIVED WITH ERIC FOR MANY YEARS AND HAD TAKEN CARE OF LEIF WHEN HE WAS A LITTLE BOY SO LEIF LOVED HIM NOW ONE DAY THEY HAD BEEN WANDERING ABOUT AND ALL CAME BACK TO CAMP AT NIGHT EXCEPT TYRKER WHEN LEIF LOOKED AROUND ON HIS COMRADES HE SAID," He had lived with Eric for many years and had taken care of leaf when he was a little boy, so leaf loved him. Now one day they had been wandering about and all came back to camp at night except Turker. When leaf looked around on his comrades he said,",0.13725490196078433,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0025.wav,5104-33407-0025,WHERE IS TYRKER NO ONE KNEW THEN LEIF WAS ANGRY IS A MAN OF SO LITTLE VALUE IN THIS EMPTY LAND THAT YOU WOULD LOSE ONE HE SAID WHY DID YOU NOT KEEP TOGETHER DID YOU NOT SEE THAT HE WAS GONE," Where is Turkey? No one knew. Then Leaf was angry. Is a man of so little value in this empty land that you would lose one? He said, Why did you not keep together? Did you not see that he was gone?",0.19047619047619047,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0026.wav,5104-33407-0026,WHY DID YOU NOT SET OUT TO LOOK FOR HIM WHO KNOWS WHAT TERRIBLE THING MAY HAVE HAPPENED TO HIM IN THESE GREAT FORESTS THEN HE TURNED AND STARTED OUT TO HUNT FOR HIM HIS MEN FOLLOWED SILENT AND ASHAMED, Why did you not set out to look for him? Who knows what terrible thing may have happened to him in these great forests? Then he turned and started out to hunt for him. His men followed silent and ashamed.,0.1,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0027.wav,5104-33407-0027,AGAIN LEIF ASKED HIS QUESTION AND PUT HIS HAND ON TYRKER'S SHOULDER AS THOUGH HE WOULD SHAKE HIM THEN TYRKER ANSWERED IN THE LANGUAGE OF ICELAND I HAVE NOT BEEN SO VERY FAR BUT I HAVE FOUND SOMETHING WONDERFUL WHAT IS IT," Again, Leaf asked his question and put his hand on Turker's shoulder as though he would shake him. Then Turker answered in the language of Iceland. I have not been so very far, but I have found something wonderful. What is it?",0.21428571428571427,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0028.wav,5104-33407-0028,CRIED THE MEN I HAVE FOUND GRAPES GROWING WILD ANSWERED TYRKER AND HE LAUGHED AND HIS EYES SHONE IT CANNOT BE LEIF SAID GRAPES DO NOT GROW IN GREENLAND NOR IN ICELAND NOR EVEN IN NORWAY," cried the men. I have found grapes growing wild, answered turker, and he laughed in his eyes shone. It cannot be,"" Leaf said. Grapes do not grow in Greenland, nor in Iceland, nor even in Norway.",0.3055555555555556,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0029.wav,5104-33407-0029,SO IT SEEMED A WONDERFUL THING TO THESE NORSEMEN CAN I NOT TELL GRAPES WHEN I SEE THEM CRIED TYRKER DID I NOT GROW UP IN GERMANY WHERE EVERY HILLSIDE IS COVERED WITH GRAPEVINES AH IT SEEMS LIKE MY OLD HOME," So it seemed a wonderful thing to these Norsemen. Can I not tell grapes when I see them? Cried turker? Did I not grow up in Germany where every hillside is covered with grapevines? Ah, it seems like my old home.",0.14634146341463414,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0030.wav,5104-33407-0030,IT IS WONDERFUL LEIF SAID I HAVE HEARD TRAVELERS TELL OF SEEING GRAPES GROWING BUT I MYSELF NEVER SAW IT YOU SHALL TAKE US TO THEM EARLY IN THE MORNING TYRKER SO IN THE MORNING THEY WENT BACK INTO THE WOODS AND SAW THE GRAPES," It is wonderful,"" Leave said. I have heard travelers tell of seeing grapes growing, but I myself never saw it. You shall take us to them early in the morning, turker. So in the morning they went back into the woods and saw the grapes.",0.17777777777777778,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0031.wav,5104-33407-0031,THEY ATE OF THEM THEY ARE LIKE FOOD AND DRINK THEY CRIED THAT DAY LEIF SAID WE SPENT MOST OF THE SUMMER ON THE OCEAN WINTER WILL SOON BE COMING ON AND THE SEA ABOUT GREENLAND WILL BE FROZEN WE MUST START BACK," They ate of them. They are like food and drink they cried. That day, leaf said, We spent most of the summer on the ocean. Winter will soon be coming on and the sea about Greenland will be frozen. We must start back.",0.18604651162790697,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0032.wav,5104-33407-0032,WE WILL FILL THE ROWBOAT WITH GRAPES AND TOW IT BEHIND US THE SHIP WE WILL LOAD WITH LOGS FROM THESE GREAT TREES THAT WILL BE A WELCOME SHIPLOAD IN GREENLAND WHERE WE HAVE NEITHER TREES NOR VINES, We will fill the robot with grapes until it behind us. The ship we will load with logs from these great trees. That will be a welcome shipload in Greenland where we have neither trees nor vines.,0.15789473684210525,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0033.wav,5104-33407-0033,NOW HALF OF YOU SHALL GATHER GRAPES FOR THE NEXT FEW DAYS AND THE OTHER HALF SHALL CUT TIMBER SO THEY DID AND AFTER A WEEK SAILED OFF THE SHIP WAS FULL OF LUMBER AND THEY TOWED THE ROWBOAT LOADED WITH GRAPES, Now half of you shall gather grapes for the next few days and the other half shall cut timber. So they did and after a week sailed off. The ship was full of lumber and they towed the robot loaded with grapes.,0.09523809523809523,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0034.wav,5104-33407-0034,AS THEY LOOKED BACK AT THE SHORE LEIF SAID I WILL CALL THIS COUNTRY WINELAND FOR THE GRAPES THAT GROW THERE ONE OF THE MEN LEAPED UPON THE GUNWALE AND LEANED OUT CLINGING TO THE SAIL AND SANG," As they looked back at the shore, Leaf said, I will call this country Wyneland for the grapes that grow there. One of them in leaped up on the gunnel and leaned out, clinging to the sail and saying,",0.3157894736842105,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0035.wav,5104-33407-0035,WINELAND THE GREEN THE GREAT THE FAT OUR DRAGON FED AND CRAWLS AWAY WITH BELLY STUFFED AND LAZY FEET HOW LONG HER PURPLE TRAILING TAIL SHE FED AND GREW TO TWICE HER SIZE," Wineland the Green, the Great, the Fat, are Dragon Fed and crawls away with belly stuffed and lazy feet, how long her purple trailing tail she Fed and grew to twice her size.",0.18181818181818182,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0036.wav,5104-33407-0036,THEN ALL THE MEN WAVED THEIR HANDS TO THE SHORE AND GAVE A GREAT SHOUT FOR THAT GOOD LAND FOR ALL THAT VOYAGE THEY HAD FAIR WEATHER AND SAILED INTO ERIC'S HARBOR BEFORE THE WINTER CAME, Then all the men waved their hands to the shore and gave a great shout for that good land. For all that voyage they had fair weather and sailed into Erick's harbor before the winter came.,0.08333333333333333,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0037.wav,5104-33407-0037,ERIC SAW THE SHIP AND RAN DOWN TO THE SHORE HE TOOK LEIF INTO HIS ARMS AND SAID OH MY SON MY OLD EYES ACHED TO SEE YOU I HUNGER TO HEAR OF ALL THAT YOU HAVE SEEN AND DONE," Eric saw the ship and ran down to the shore. He took leaf into his arms and said, Oh my son, my old eyes ached to see you. I hunger to hear of all that you have seen and done.",0.15,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0038.wav,5104-33407-0038,LUCK HAS FOLLOWED ME ALL THE WAY SAID LEIF SEE WHAT I HAVE BROUGHT HOME THE GREENLANDERS LOOKED LUMBER LUMBER THEY CRIED OH IT IS BETTER STUFF THAN GOLD," Luck has followed me all the way, said leaf. See what I have brought home. The Greenlanders looked. Lumber, lumber they cried. Oh it is better stuff than gold.",0.2413793103448276,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0039.wav,5104-33407-0039,THEN THEY SAW THE GRAPES AND TASTED THEM SURELY YOU MUST HAVE PLUNDERED ASGARD THEY SAID SMACKING THEIR LIPS AT THE FEAST THAT NIGHT ERIC SAID LEIF SHALL SIT IN THE PLACE OF HONOR," Then they saw the grapes and tasted them. Surely you must have plunged as guard, they said, smacking their lips. At the feast that night Eric said, leaf shall sit in the place of honor.",0.2647058823529412,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0040.wav,5104-33407-0040,SO LEIF SAT IN THE HIGH SEAT OPPOSITE ERIC ALL MEN THOUGHT HIM A HANDSOME AND WISE MAN HE TOLD THEM OF THE STORM AND OF WINELAND NO MAN WOULD EVER NEED A CLOAK THERE THE SOIL IS RICHER THAN THE SOIL OF NORWAY, So leave Sad in the high seat opposite Eric. All men thought him a handsome and wise man. He told them of the storm and of wineland. No man would ever need to cloak there. The soil is richer than the soil of Norway.,0.18181818181818182,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0041.wav,5104-33407-0041,GRAIN GROWS WILD AND YOU YOURSELVES SAW THE GRAPES THAT WE GOT FROM THERE THE FORESTS ARE WITHOUT END THE SEA IS FULL OF FISH THE GREENLANDERS LISTENED WITH OPEN MOUTHS TO ALL THIS," Green grows wild, and new yourself saw the grapes that we got from there. The forests are without end, the sea is full of fish. The greenlanders listen with open mouths to all this.",0.2647058823529412,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0042.wav,5104-33407-0042,LEIF NOTICED TWO STRANGERS AN OLD MAN WHO SAT AT ERIC'S SIDE AND A YOUNG WOMAN ON THE CROSS BENCH HE TURNED TO HIS BROTHER THORSTEIN WHO SAT NEXT TO HIM WHO ARE THESE STRANGERS HE ASKED, Leaf noticed two strangers. An old man who sat at Eric's side and a young woman on the cross bench. He turned to his brother Thorstein who sat next to him. Who are these strangers? He asked.,0.16216216216216217,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0043.wav,5104-33407-0043,THORBIORN AND HIS DAUGHTER GUDRID THORSTEIN ANSWERED THEY LANDED HERE THIS SPRING I NEVER SAW OUR FATHER MORE GLAD OF ANYTHING THAN TO SEE THIS THORBIORN THEY WERE FRIENDS BEFORE WE LEFT ICELAND," Thorbion and his daughter Goodread, Thorstein answered. They landed here this spring. I never saw her father more glad of anything than to see this Thorbion. They were friends before we left Iceland.",0.21212121212121213,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0044.wav,5104-33407-0044,WHEN THEY SAW EACH OTHER AGAIN THEY COULD NOT TALK ENOUGH OF OLD TIMES IN THE SPRING ERIC MEANS TO GIVE HIM A FARM UP THE FIORD A WAY IT SEEMS THAT THIS THORBIORN COMES OF A GOOD FAMILY THAT HAS BEEN RICH AND GREAT IN ICELAND FOR YEARS," When they saw each other again, they could not talk enough of old times. In the spring, Eric means to give him a farm up the fjord away. It seems that this Thorbjorn comes of a good family that has been rich and great in Iceland for years.",0.16326530612244897,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0045.wav,5104-33407-0045,AND THORBIORN HIMSELF WAS RICH WHEN OUR FATHER KNEW HIM AND WAS MUCH HONORED BY ALL MEN BUT ILL LUCK CAME AND HE GREW POOR THIS HURT HIS PRIDE I WILL NOT STAY IN ICELAND AND BE A BEGGAR," And Thor beorn himself was rich when our father knew him, and was much honored by all men. But ill luck came, any group or. This hurt his pride. I will not stay in Iceland and be a beggar.",0.28205128205128205,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0046.wav,5104-33407-0046,HE SAID TO HIMSELF I WILL NOT HAVE MEN LOOK AT ME AND SAY HE IS NOT WHAT HIS FATHER WAS I WILL GO TO MY FRIEND ERIC THE RED IN GREENLAND THEN HE GOT READY A GREAT FEAST AND INVITED ALL HIS FRIENDS," He said to himself, I will not have men look at me and say, He is not what his father was. I will go to my friend Eric the Red in Greenland. Then he got ready a great feast and invited all his friends.",0.11363636363636363,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0047.wav,5104-33407-0047,IT WAS SUCH A FEAST AS HAD NOT BEEN IN ICELAND FOR YEARS THORBIORN SPENT ON IT ALL THE WEALTH THAT HE HAD LEFT FOR HE SAID TO HIMSELF I WILL NOT LEAVE IN SHAME MEN SHALL REMEMBER MY LAST FEAST," It was such a feast as had not been in Iceland for years. Thor Bjorn spent on it all the wealth that he had left. For he said to himself, I will not leave in shame. Men shall remember my last feast.",0.17073170731707318,original
